person_id,arrest_date,arrest_id,law_code
16175,2010-03-18,3a776bb4,misdemeanor
16637,2010-03-18,e0b96763,misdemeanor
16996,2010-03-18,383624f8,felony
18257,2010-03-18,a65887fc,misdemeanor
18805,2010-03-18,212d78cc,misdemeanor
19117,2010-03-18,02a81951,misdemeanor
1437,2010-03-19,6b742cc4,misdemeanor
1637,2010-03-19,ddc2863b,misdemeanor
2073,2010-03-19,22a71e84,misdemeanor
3200,2010-03-19,95406599,felony
3777,2010-03-19,30aeb0f4,misdemeanor
4151,2010-03-19,223b4120,misdemeanor
4865,2010-03-19,0d3aacc8,felony
5879,2010-03-19,25504311,misdemeanor
6016,2010-03-19,9e0103e8,misdemeanor
6164,2010-03-19,16da393b,misdemeanor
6256,2010-03-19,b5eb8bc0,misdemeanor
6912,2010-03-19,bcddd15f,felony
7837,2010-03-19,c13f5eb8,misdemeanor
8005,2010-03-19,6872ed89,misdemeanor
8143,2010-03-19,c1bfb7e4,felony
8232,2010-03-19,463b14d4,felony
8252,2010-03-19,624c01b9,misdemeanor
9442,2010-03-19,cebda320,misdemeanor
9671,2010-03-19,bc644b37,misdemeanor
10071,2010-03-19,8b70252d,misdemeanor
10219,2010-03-19,8263f6d7,misdemeanor
10579,2010-03-19,56441c57,misdemeanor
11193,2010-03-19,0907bdcf,misdemeanor
11996,2010-03-19,de93b27d,misdemeanor
12079,2010-03-19,5cde4e19,misdemeanor
12827,2010-03-19,4fbdc367,felony
13353,2010-03-19,c02bade9,misdemeanor
14024,2010-03-19,ddff62d0,misdemeanor
15618,2010-03-19,368dc643,misdemeanor
16051,2010-03-19,84dbea96,misdemeanor
16622,2010-03-19,d3e5772a,misdemeanor
16715,2010-03-19,298a586b,misdemeanor
16917,2010-03-19,e698bdb9,misdemeanor
17331,2010-03-19,258c746d,misdemeanor
18982,2010-03-19,f9057781,felony
19127,2010-03-19,badd1f11,misdemeanor
19137,2010-03-19,c2c232d3,misdemeanor
19527,2010-03-19,3d22ad8f,misdemeanor
19988,2010-03-19,12532419,misdemeanor
586,2010-03-20,979e8b42,misdemeanor
1451,2010-03-20,4dc4e112,misdemeanor
1639,2010-03-20,f6d97153,misdemeanor
1787,2010-03-20,e7f20b5c,misdemeanor
3275,2010-03-20,749f8492,felony
4092,2010-03-20,82448196,felony
4460,2010-03-20,67e78bff,felony
4507,2010-03-20,3087875a,felony
5996,2010-03-20,88cda5ab,felony
6560,2010-03-20,6e54d1a8,misdemeanor
8571,2010-03-20,06dc2c37,felony
9124,2010-03-20,61b96ab2,misdemeanor
9226,2010-03-20,0ba34407,misdemeanor
9455,2010-03-20,fba0d819,misdemeanor
10034,2010-03-20,37c2231d,misdemeanor
10783,2010-03-20,e949524f,misdemeanor
11081,2010-03-20,71a95d15,misdemeanor
11103,2010-03-20,a40bef9c,misdemeanor
11800,2010-03-20,4a85313b,misdemeanor
11930,2010-03-20,b75dddde,misdemeanor
13460,2010-03-20,7aa0b645,misdemeanor
13516,2010-03-20,ab9a7067,misdemeanor
14171,2010-03-20,bde3ebf1,misdemeanor
14268,2010-03-20,013218c4,misdemeanor
14941,2010-03-20,2bc48721,misdemeanor
15172,2010-03-20,c20cff4c,misdemeanor
15414,2010-03-20,28c68d42,misdemeanor
15987,2010-03-20,065fa787,misdemeanor
16495,2010-03-20,dfce6f8f,misdemeanor
17297,2010-03-20,4643d250,felony
18465,2010-03-20,7098bf58,felony
18591,2010-03-20,b18bc5b4,misdemeanor
755,2010-03-21,08250b0d,felony
852,2010-03-21,5499bace,misdemeanor
1824,2010-03-21,a567af63,misdemeanor
2696,2010-03-21,e9722410,felony
3290,2010-03-21,b811e955,misdemeanor
3332,2010-03-21,ef05ebd3,misdemeanor
4060,2010-03-21,b34b53db,misdemeanor
4201,2010-03-21,c919f37a,felony
7040,2010-03-21,9b94cb5d,misdemeanor
7941,2010-03-21,755e1825,misdemeanor
9403,2010-03-21,a28ce46a,felony
9433,2010-03-21,172d0435,misdemeanor
10366,2010-03-21,6613a8f7,felony
11058,2010-03-21,6d14e03c,misdemeanor
13068,2010-03-21,bf3189f3,misdemeanor
14166,2010-03-21,fa865982,felony
14459,2010-03-21,9d8c4181,felony
14659,2010-03-21,a5caa9af,misdemeanor
14810,2010-03-21,43a9a972,misdemeanor
16275,2010-03-21,b3bcce5f,misdemeanor
16821,2010-03-21,ee7ad3a3,misdemeanor
16885,2010-03-21,a34b9fdc,misdemeanor
16956,2010-03-21,aa10482f,misdemeanor
17714,2010-03-21,e5007f5e,misdemeanor
18693,2010-03-21,5b611f58,misdemeanor
128,2010-03-22,00bae46a,misdemeanor
745,2010-03-22,82ac7da5,misdemeanor
1192,2010-03-22,95b104cc,misdemeanor
1923,2010-03-22,634626a2,misdemeanor
1950,2010-03-22,c5b52a1c,misdemeanor
2943,2010-03-22,0adf85d2,felony
3373,2010-03-22,63173b3e,misdemeanor
3379,2010-03-22,88738a74,misdemeanor
4024,2010-03-22,09ab7806,misdemeanor
5222,2010-03-22,f2e1063c,misdemeanor
5542,2010-03-22,160dadb1,misdemeanor
6327,2010-03-22,c6536fdf,felony
6336,2010-03-22,81b4b030,misdemeanor
6685,2010-03-22,19a55c5f,misdemeanor
8512,2010-03-22,cfbe0abd,misdemeanor
9503,2010-03-22,65cf3ecf,misdemeanor
10029,2010-03-22,350c5826,felony
11582,2010-03-22,9044da96,misdemeanor
12114,2010-03-22,f841f4c9,misdemeanor
12190,2010-03-22,a4800384,misdemeanor
12202,2010-03-22,131ebd70,felony
13399,2010-03-22,3e2454e0,felony
14373,2010-03-22,c0a7ccba,misdemeanor
14998,2010-03-22,d4c82617,felony
15088,2010-03-22,fac71a94,misdemeanor
16659,2010-03-22,f3524544,felony
19099,2010-03-22,5d0141a2,misdemeanor
19658,2010-03-22,e99d11d4,felony
196,2010-03-23,85035842,misdemeanor
388,2010-03-23,6710ed46,misdemeanor
2140,2010-03-23,6e7289c3,felony
2809,2010-03-23,bc25153d,misdemeanor
3254,2010-03-23,492cfb2c,misdemeanor
4979,2010-03-23,5c436524,misdemeanor
5379,2010-03-23,ab224d02,misdemeanor
6597,2010-03-23,ba695a00,misdemeanor
6845,2010-03-23,9a0c0b9a,misdemeanor
7132,2010-03-23,ca29183f,felony
7242,2010-03-23,ddf2d354,felony
7659,2010-03-23,7894c3b8,felony
8356,2010-03-23,c285392f,misdemeanor
9905,2010-03-23,d66c866f,misdemeanor
10690,2010-03-23,fc1b3a33,misdemeanor
11257,2010-03-23,b69feb4b,misdemeanor
13105,2010-03-23,17412f10,misdemeanor
13587,2010-03-23,9f77ba61,misdemeanor
15384,2010-03-23,ee59e2a3,misdemeanor
15406,2010-03-23,802615ae,misdemeanor
15587,2010-03-23,5ecbf829,misdemeanor
15701,2010-03-23,bba48a33,misdemeanor
15773,2010-03-23,3bac2d92,misdemeanor
15940,2010-03-23,ff44b45f,misdemeanor
16116,2010-03-23,81ddff3f,felony
17734,2010-03-23,472e3e85,misdemeanor
17963,2010-03-23,2ae5d2df,misdemeanor
18204,2010-03-23,bf2c22d9,misdemeanor
18669,2010-03-23,8a65a9b2,misdemeanor
18701,2010-03-23,4d5b778b,misdemeanor
18934,2010-03-23,d8c62d86,misdemeanor
19153,2010-03-23,3841a60f,misdemeanor
19702,2010-03-23,dfa9116e,misdemeanor
19829,2010-03-23,ebe6e482,misdemeanor
511,2010-03-24,2fa17d30,misdemeanor
819,2010-03-24,b27fd465,misdemeanor
1555,2010-03-24,6b5ce239,felony
1720,2010-03-24,41af0ab9,misdemeanor
2892,2010-03-24,22bf70bb,misdemeanor
3037,2010-03-24,7a279c2e,misdemeanor
3079,2010-03-24,2cc7004a,misdemeanor
3694,2010-03-24,d6ce7607,misdemeanor
5276,2010-03-24,6ba28c63,felony
5757,2010-03-24,e2ab7d26,felony
5895,2010-03-24,b9228d1a,misdemeanor
6568,2010-03-24,704c3ece,misdemeanor
6746,2010-03-24,a58ee79f,felony
7862,2010-03-24,484f4441,misdemeanor
7947,2010-03-24,11b4b9b2,misdemeanor
10368,2010-03-24,1eb17d9b,misdemeanor
10512,2010-03-24,a0403cb2,misdemeanor
10716,2010-03-24,0aefcdfb,misdemeanor
13131,2010-03-24,f4900783,misdemeanor
13644,2010-03-24,0ab4dcda,misdemeanor
13911,2010-03-24,17b732ae,misdemeanor
14281,2010-03-24,e375dab7,misdemeanor
14327,2010-03-24,8e11cd98,felony
16231,2010-03-24,e40d662d,felony
16312,2010-03-24,c8925c27,misdemeanor
16457,2010-03-24,9b03dbb9,felony
16910,2010-03-24,597b6789,misdemeanor
17014,2010-03-24,dd41132d,felony
17676,2010-03-24,73f4d066,misdemeanor
17925,2010-03-24,18aef9b5,misdemeanor
17972,2010-03-24,58058ce0,misdemeanor
17980,2010-03-24,0a5d21d8,misdemeanor
18023,2010-03-24,f5cb1b42,misdemeanor
18243,2010-03-24,3fa1afd0,felony
18282,2010-03-24,b0775fac,misdemeanor
18773,2010-03-24,88e83b72,felony
19421,2010-03-24,ec744d4b,misdemeanor
19432,2010-03-24,ba4e71a5,misdemeanor
19586,2010-03-24,13a9b93f,misdemeanor
155,2010-03-25,81c88f93,misdemeanor
418,2010-03-25,c78beffd,felony
964,2010-03-25,f9b405bf,misdemeanor
1020,2010-03-25,c31b9f23,misdemeanor
1909,2010-03-25,ae93ab36,misdemeanor
2089,2010-03-25,f4ae559c,misdemeanor
3808,2010-03-25,5221e49f,misdemeanor
4249,2010-03-25,b8e766ff,misdemeanor
4562,2010-03-25,798aaf1d,misdemeanor
5491,2010-03-25,eb50b1c0,misdemeanor
5513,2010-03-25,eed3a27b,misdemeanor
5722,2010-03-25,61eb05e9,misdemeanor
6024,2010-03-25,95f40452,felony
6720,2010-03-25,60a04d5b,misdemeanor
8075,2010-03-25,dd8ec9e4,felony
8294,2010-03-25,7c6f4a18,felony
8321,2010-03-25,bac7098f,misdemeanor
8754,2010-03-25,a7b0ceb3,misdemeanor
9068,2010-03-25,b5433916,felony
9835,2010-03-25,bc9a0160,misdemeanor
10618,2010-03-25,2e577747,felony
10904,2010-03-25,7b920bca,misdemeanor
13190,2010-03-25,b408194b,felony
13613,2010-03-25,db10669e,misdemeanor
13657,2010-03-25,89d31b2f,felony
14821,2010-03-25,c44a2ff0,misdemeanor
15102,2010-03-25,ac3b139a,misdemeanor
15923,2010-03-25,df3bbb3b,misdemeanor
16524,2010-03-25,ec8002f0,misdemeanor
16987,2010-03-25,6b3df3ae,misdemeanor
1692,2010-03-26,9a81e844,misdemeanor
2529,2010-03-26,8431356e,misdemeanor
2983,2010-03-26,0af3fa16,misdemeanor
3899,2010-03-26,22281027,felony
4609,2010-03-26,f961c8df,misdemeanor
5391,2010-03-26,2154ac48,misdemeanor
5986,2010-03-26,9271f1fc,misdemeanor
6769,2010-03-26,9eb5f197,misdemeanor
6935,2010-03-26,7401cf4b,felony
8630,2010-03-26,797c7a80,felony
8676,2010-03-26,83f341c2,misdemeanor
8685,2010-03-26,4a2c828e,misdemeanor
9405,2010-03-26,68d6d4b6,misdemeanor
11514,2010-03-26,c13876f9,misdemeanor
11684,2010-03-26,b03fa220,felony
14115,2010-03-26,f9348992,misdemeanor
14720,2010-03-26,58184654,felony
15881,2010-03-26,340b73a0,misdemeanor
16186,2010-03-26,9ac6aa21,misdemeanor
16251,2010-03-26,6750892a,felony
17827,2010-03-26,d7a32c53,misdemeanor
17928,2010-03-26,d3752943,misdemeanor
18562,2010-03-26,baa5bd91,misdemeanor
18714,2010-03-26,453fea48,misdemeanor
19004,2010-03-26,c9daf4ad,misdemeanor
90,2010-03-27,3e10966a,misdemeanor
231,2010-03-27,05dd91cb,misdemeanor
750,2010-03-27,c09fb03a,misdemeanor
1288,2010-03-27,797d1030,felony
2747,2010-03-27,2ce440a3,misdemeanor
3785,2010-03-27,337d147c,misdemeanor
4023,2010-03-27,9908cf06,felony
4629,2010-03-27,5d664360,misdemeanor
4797,2010-03-27,ddf8b9bc,felony
5354,2010-03-27,1baffc24,misdemeanor
5886,2010-03-27,ea1bcd9b,felony
6157,2010-03-27,c441a62a,felony
6334,2010-03-27,2a817e5b,misdemeanor
7344,2010-03-27,03d79e62,misdemeanor
7355,2010-03-27,abb01459,felony
8281,2010-03-27,75659a29,misdemeanor
8920,2010-03-27,c533c30e,misdemeanor
9166,2010-03-27,1079258b,misdemeanor
10520,2010-03-27,fc325460,misdemeanor
10645,2010-03-27,8d8ed782,misdemeanor
10760,2010-03-27,10505b38,misdemeanor
11208,2010-03-27,1733d188,misdemeanor
11284,2010-03-27,a6801faf,misdemeanor
12241,2010-03-27,3f6e99c1,misdemeanor
12320,2010-03-27,ecb0d371,misdemeanor
12353,2010-03-27,3ab76ecd,felony
12455,2010-03-27,e5aafbeb,misdemeanor
13505,2010-03-27,cae76f16,misdemeanor
14519,2010-03-27,1af444c5,misdemeanor
15305,2010-03-27,f8170f0d,misdemeanor
15883,2010-03-27,e4e0ef85,felony
17264,2010-03-27,f5167483,misdemeanor
17667,2010-03-27,42583deb,felony
17836,2010-03-27,f2b1a626,felony
18776,2010-03-27,994feaa8,felony
19818,2010-03-27,3d1feccd,misdemeanor
1524,2010-03-28,7c65c2a4,misdemeanor
1612,2010-03-28,9e5704e9,felony
1947,2010-03-28,fbe72575,misdemeanor
2417,2010-03-28,09ba2f46,misdemeanor
5399,2010-03-28,4383b344,misdemeanor
6209,2010-03-28,f1cd1aa6,misdemeanor
7577,2010-03-28,985db879,felony
7696,2010-03-28,66fed606,misdemeanor
8322,2010-03-28,6c41d138,misdemeanor
10266,2010-03-28,e2f8ff6c,misdemeanor
10843,2010-03-28,b07fa787,felony
10857,2010-03-28,8c8ec265,misdemeanor
11507,2010-03-28,255028cd,felony
11913,2010-03-28,d2c9b189,felony
12470,2010-03-28,b9f64417,misdemeanor
12553,2010-03-28,c18dcae4,misdemeanor
13015,2010-03-28,a6c3f647,felony
14522,2010-03-28,a48b3f8e,felony
14677,2010-03-28,8b245d94,misdemeanor
15344,2010-03-28,4097869b,misdemeanor
15835,2010-03-28,dfbbb67c,misdemeanor
16019,2010-03-28,3ccac2a7,misdemeanor
16552,2010-03-28,7ef76278,misdemeanor
17751,2010-03-28,64650dbc,felony
17848,2010-03-28,9b0f34e1,misdemeanor
19820,2010-03-28,954eac76,felony
390,2010-03-29,cc4b1b8f,misdemeanor
3912,2010-03-29,79e5945d,misdemeanor
5075,2010-03-29,e163d68f,misdemeanor
6310,2010-03-29,9f9f9d04,misdemeanor
6367,2010-03-29,2808dba9,misdemeanor
7255,2010-03-29,0df30b8d,misdemeanor
7872,2010-03-29,5e30ceeb,felony
8653,2010-03-29,45de72d7,misdemeanor
10062,2010-03-29,4406a352,misdemeanor
10443,2010-03-29,181c116e,felony
11045,2010-03-29,bf973c4d,misdemeanor
11215,2010-03-29,b0c5ad15,felony
11457,2010-03-29,ec13727c,misdemeanor
11575,2010-03-29,7a4f8e54,felony
11903,2010-03-29,521668a8,misdemeanor
11930,2010-03-29,a3cde7fc,felony
12527,2010-03-29,07199610,felony
15071,2010-03-29,888946dd,misdemeanor
15290,2010-03-29,92401320,misdemeanor
15936,2010-03-29,54da9556,misdemeanor
16159,2010-03-29,26df9c06,misdemeanor
16412,2010-03-29,1172a9ad,misdemeanor
17925,2010-03-29,f248f08a,misdemeanor
17992,2010-03-29,2f5f353d,felony
18486,2010-03-29,78cd113c,misdemeanor
18788,2010-03-29,294f6cab,felony
18984,2010-03-29,6c257e02,misdemeanor
19427,2010-03-29,dce92933,felony
19462,2010-03-29,d8ff13aa,misdemeanor
2844,2010-03-30,2311f56a,felony
4013,2010-03-30,785795ce,misdemeanor
4576,2010-03-30,7636da3e,misdemeanor
5168,2010-03-30,7f83c6b0,misdemeanor
5890,2010-03-30,4842e255,misdemeanor
6070,2010-03-30,4595a70a,misdemeanor
6637,2010-03-30,359d5c94,felony
8643,2010-03-30,d5845a32,misdemeanor
9392,2010-03-30,67f0c27a,felony
9419,2010-03-30,03fa4661,misdemeanor
9902,2010-03-30,aa6f4907,misdemeanor
11435,2010-03-30,329da55e,felony
11819,2010-03-30,5543e000,misdemeanor
12501,2010-03-30,565ca18f,misdemeanor
13768,2010-03-30,c3fd0a78,felony
14690,2010-03-30,fab6e74f,misdemeanor
16818,2010-03-30,b252536a,misdemeanor
17758,2010-03-30,709fb0cb,misdemeanor
17894,2010-03-30,ee749bb5,misdemeanor
17939,2010-03-30,e60c7e39,felony
18412,2010-03-30,b8fa54db,misdemeanor
18792,2010-03-30,4a3c6064,misdemeanor
19004,2010-03-30,93d09b78,misdemeanor
19450,2010-03-30,94774f2b,misdemeanor
585,2010-03-31,9b91009e,felony
1401,2010-03-31,aa3b0f6e,felony
1583,2010-03-31,60072ce9,misdemeanor
1885,2010-03-31,9a682888,misdemeanor
2094,2010-03-31,05feb8e3,misdemeanor
2101,2010-03-31,5fb05c7f,misdemeanor
2140,2010-03-31,fbddb46d,misdemeanor
2505,2010-03-31,023c4b59,misdemeanor
3146,2010-03-31,1b4b3e3c,misdemeanor
3492,2010-03-31,8553b240,misdemeanor
5070,2010-03-31,e7189959,misdemeanor
5255,2010-03-31,8e651e9b,misdemeanor
5567,2010-03-31,3a056a10,misdemeanor
6164,2010-03-31,cf3038d2,misdemeanor
9824,2010-03-31,4177e404,misdemeanor
10631,2010-03-31,e13c2269,felony
12105,2010-03-31,04f8fb6e,felony
12615,2010-03-31,a2dcf328,misdemeanor
12679,2010-03-31,f92c0cdd,misdemeanor
13279,2010-03-31,7c6b38b7,felony
14218,2010-03-31,d871f954,misdemeanor
14389,2010-03-31,127ff3e7,misdemeanor
14750,2010-03-31,9c2d5edb,felony
15094,2010-03-31,4d727264,misdemeanor
15230,2010-03-31,b25538b0,felony
15309,2010-03-31,b7a692a6,misdemeanor
16649,2010-03-31,00104043,misdemeanor
16995,2010-03-31,d7e64c7c,misdemeanor
17120,2010-03-31,b2c7edb0,misdemeanor
18363,2010-03-31,36f7b5ca,misdemeanor
18949,2010-03-31,22a9da8c,misdemeanor
478,2010-04-01,0e318ccb,felony
647,2010-04-01,b4f10153,felony
808,2010-04-01,f5570b8f,felony
1172,2010-04-01,634a845c,misdemeanor
1789,2010-04-01,276d33ef,misdemeanor
1808,2010-04-01,6710d3be,misdemeanor
3255,2010-04-01,25ca2cf3,misdemeanor
3442,2010-04-01,cc5f7064,felony
3586,2010-04-01,b2d8c5f0,felony
4086,2010-04-01,801ff7dd,felony
4116,2010-04-01,2b3ed08c,misdemeanor
5470,2010-04-01,92afe2a2,misdemeanor
5514,2010-04-01,431f5d0b,misdemeanor
6158,2010-04-01,843614d3,misdemeanor
7662,2010-04-01,406589f9,misdemeanor
8405,2010-04-01,38ffac4d,misdemeanor
9038,2010-04-01,acb25036,felony
9522,2010-04-01,406b7256,felony
10917,2010-04-01,6fc987da,misdemeanor
13156,2010-04-01,d1c58ceb,misdemeanor
14530,2010-04-01,f3f0acbe,misdemeanor
15037,2010-04-01,08cceed4,felony
15142,2010-04-01,e8768082,misdemeanor
16563,2010-04-01,c89bd49d,misdemeanor
17061,2010-04-01,3b79d5d8,misdemeanor
17300,2010-04-01,5a407e61,misdemeanor
18112,2010-04-01,42d873e1,misdemeanor
18357,2010-04-01,df450955,misdemeanor
18480,2010-04-01,3f880534,misdemeanor
18733,2010-04-01,1cd07c4d,misdemeanor
19072,2010-04-01,c052433a,misdemeanor
19133,2010-04-01,306d6d8f,misdemeanor
19527,2010-04-01,d3fd208e,misdemeanor
82,2010-04-02,b334ffcb,misdemeanor
1596,2010-04-02,f96f5591,misdemeanor
2037,2010-04-02,8f70ce74,misdemeanor
2174,2010-04-02,ef93e044,felony
3366,2010-04-02,002ac0d3,misdemeanor
3534,2010-04-02,c385b1cc,felony
3778,2010-04-02,2763c13c,misdemeanor
3911,2010-04-02,c05cc25b,felony
4953,2010-04-02,5f4bf836,misdemeanor
5394,2010-04-02,6d891c09,misdemeanor
6640,2010-04-02,55067c1f,misdemeanor
7003,2010-04-02,e1d1ee45,felony
7223,2010-04-02,2ea6fc9f,misdemeanor
7779,2010-04-02,f4926374,misdemeanor
8072,2010-04-02,b7eb0222,misdemeanor
8179,2010-04-02,a38e5670,misdemeanor
9038,2010-04-02,c09e73b1,misdemeanor
10508,2010-04-02,b73d5a20,misdemeanor
10899,2010-04-02,dc72c998,misdemeanor
11663,2010-04-02,2786b7e6,felony
12858,2010-04-02,fd8878a0,misdemeanor
13989,2010-04-02,19978f58,misdemeanor
14394,2010-04-02,53263e16,misdemeanor
14507,2010-04-02,e1b95a2e,misdemeanor
15205,2010-04-02,3b397377,felony
15236,2010-04-02,d070d42d,misdemeanor
15670,2010-04-02,d811ce6d,misdemeanor
16316,2010-04-02,4452f65e,misdemeanor
16387,2010-04-02,af984108,felony
16460,2010-04-02,a809ce06,misdemeanor
18580,2010-04-02,5cfd07ea,misdemeanor
19956,2010-04-02,bced7857,misdemeanor
427,2010-04-03,b7e2e6a4,felony
1027,2010-04-03,59449d32,misdemeanor
1446,2010-04-03,352a0e57,misdemeanor
1734,2010-04-03,94c2c6da,misdemeanor
3290,2010-04-03,60493409,misdemeanor
3514,2010-04-03,8423ba55,misdemeanor
3653,2010-04-03,7c22a3ac,misdemeanor
3884,2010-04-03,1ce7a331,misdemeanor
4718,2010-04-03,82fd18c6,misdemeanor
5678,2010-04-03,0b691923,felony
6324,2010-04-03,da937148,misdemeanor
7297,2010-04-03,11ae360e,misdemeanor
7996,2010-04-03,0af026af,misdemeanor
8679,2010-04-03,d8be0f0a,misdemeanor
9040,2010-04-03,14b6b0d5,misdemeanor
10113,2010-04-03,7b76119f,misdemeanor
10291,2010-04-03,a07586f1,misdemeanor
11373,2010-04-03,6b6dd275,misdemeanor
11632,2010-04-03,58f2467c,misdemeanor
11753,2010-04-03,36b470bc,misdemeanor
12581,2010-04-03,a30b9afd,misdemeanor
12996,2010-04-03,bc565ead,misdemeanor
14711,2010-04-03,592d1929,misdemeanor
15170,2010-04-03,0bb61e97,felony
15404,2010-04-03,0878eaa8,misdemeanor
16099,2010-04-03,83dd2279,misdemeanor
16493,2010-04-03,ebec9ded,felony
17938,2010-04-03,48c771a6,misdemeanor
18568,2010-04-03,68653b55,misdemeanor
18947,2010-04-03,289e85f2,misdemeanor
19813,2010-04-03,79dceedc,misdemeanor
1119,2010-04-04,1ab8c8b6,misdemeanor
1536,2010-04-04,6e745d1e,misdemeanor
2335,2010-04-04,47a93681,felony
2777,2010-04-04,78e2fc8e,misdemeanor
5125,2010-04-04,3f5efdd2,misdemeanor
5222,2010-04-04,a944c646,misdemeanor
6157,2010-04-04,37bb990a,misdemeanor
6376,2010-04-04,9eae4efe,felony
6826,2010-04-04,d5624998,misdemeanor
6832,2010-04-04,004fd80d,felony
7400,2010-04-04,12afc112,misdemeanor
7557,2010-04-04,3c2daebe,misdemeanor
7734,2010-04-04,ad388623,misdemeanor
8685,2010-04-04,da477446,misdemeanor
9459,2010-04-04,5089a522,misdemeanor
9464,2010-04-04,77bc2cd8,misdemeanor
11177,2010-04-04,9b47e61f,misdemeanor
12154,2010-04-04,14c3820d,misdemeanor
12224,2010-04-04,478875f7,misdemeanor
14349,2010-04-04,31c74483,misdemeanor
14505,2010-04-04,b227516c,misdemeanor
14543,2010-04-04,15767837,felony
14978,2010-04-04,dc0a34cd,misdemeanor
15572,2010-04-04,a0159f65,misdemeanor
16970,2010-04-04,25d588cc,misdemeanor
18063,2010-04-04,ff35b9bd,felony
18093,2010-04-04,bfcaaecb,misdemeanor
18676,2010-04-04,6b91b19b,felony
18845,2010-04-04,5267c1e2,felony
18917,2010-04-04,a563db51,misdemeanor
18960,2010-04-04,b2d5f549,misdemeanor
19376,2010-04-04,2bed528f,felony
19983,2010-04-04,1988fa3d,misdemeanor
2179,2010-04-05,f0a07109,misdemeanor
2332,2010-04-05,9d8fc6e4,misdemeanor
3319,2010-04-05,9919ed69,misdemeanor
3515,2010-04-05,a7bf5827,felony
4030,2010-04-05,0ae2f433,misdemeanor
4717,2010-04-05,9a64142b,misdemeanor
4888,2010-04-05,9ac8a08e,felony
5095,2010-04-05,0dbe5aad,misdemeanor
5346,2010-04-05,29eb1c39,felony
5673,2010-04-05,67d479bc,felony
5989,2010-04-05,29725ea5,felony
6493,2010-04-05,c12b8827,misdemeanor
6901,2010-04-05,9834b64f,misdemeanor
7588,2010-04-05,7c911fbd,felony
8177,2010-04-05,1138fcd2,felony
9034,2010-04-05,e2d324f8,misdemeanor
9047,2010-04-05,226a4fbe,misdemeanor
9055,2010-04-05,a8763597,misdemeanor
10176,2010-04-05,ac5f94f1,felony
10199,2010-04-05,0c53a26f,felony
10713,2010-04-05,854fd5b1,misdemeanor
10855,2010-04-05,8f6c7e89,misdemeanor
10917,2010-04-05,e01ed340,misdemeanor
10940,2010-04-05,e2324f46,misdemeanor
11782,2010-04-05,1d5ff1c2,misdemeanor
11851,2010-04-05,89581df6,misdemeanor
13999,2010-04-05,ebe94845,misdemeanor
14673,2010-04-05,cdd48aa5,felony
16095,2010-04-05,81cada6c,misdemeanor
16788,2010-04-05,03c8956c,misdemeanor
17927,2010-04-05,029cc3c4,felony
18416,2010-04-05,b74aaf0a,felony
18676,2010-04-05,91fd3e20,misdemeanor
18959,2010-04-05,826eed42,misdemeanor
19493,2010-04-05,e4399491,felony
57,2010-04-06,8126ed11,misdemeanor
745,2010-04-06,fdffb6d4,felony
822,2010-04-06,595016e2,misdemeanor
1210,2010-04-06,c6252c2d,misdemeanor
2089,2010-04-06,934e144b,misdemeanor
2331,2010-04-06,bf0aa534,felony
2994,2010-04-06,741ce06c,misdemeanor
3131,2010-04-06,c50a7464,misdemeanor
3350,2010-04-06,1005894d,misdemeanor
3453,2010-04-06,c34f65a2,misdemeanor
3871,2010-04-06,e65a27ef,felony
4542,2010-04-06,bf44034c,felony
5013,2010-04-06,7221e496,felony
6932,2010-04-06,6eca899b,felony
7411,2010-04-06,c18d4869,misdemeanor
7766,2010-04-06,31ca86d0,misdemeanor
8293,2010-04-06,96b4bd1a,felony
8830,2010-04-06,035c8e94,felony
9571,2010-04-06,e4f89047,felony
10093,2010-04-06,4d4cd9ee,misdemeanor
10289,2010-04-06,eda5bc9f,felony
11057,2010-04-06,917eb4f5,misdemeanor
11472,2010-04-06,ff4097d0,misdemeanor
11839,2010-04-06,23f91567,felony
13522,2010-04-06,94a38f95,misdemeanor
13607,2010-04-06,acca2cae,felony
13843,2010-04-06,cdf1e9aa,felony
16161,2010-04-06,f5a662bc,misdemeanor
17239,2010-04-06,3803b906,misdemeanor
19596,2010-04-06,2851957a,misdemeanor
19865,2010-04-06,f06aae47,misdemeanor
1518,2010-04-07,c721fa75,felony
2474,2010-04-07,513f7f99,felony
3652,2010-04-07,21386fa4,misdemeanor
4999,2010-04-07,e6d3f4aa,misdemeanor
5905,2010-04-07,e60f7126,misdemeanor
6105,2010-04-07,cdd0b8ac,misdemeanor
6282,2010-04-07,274479b0,misdemeanor
6455,2010-04-07,0d069b16,felony
6566,2010-04-07,50d08ec9,misdemeanor
7419,2010-04-07,13c8b691,misdemeanor
7894,2010-04-07,4413ba31,misdemeanor
8373,2010-04-07,6ec2079a,misdemeanor
8451,2010-04-07,c15ce486,felony
8845,2010-04-07,496b1ac7,felony
11833,2010-04-07,42d933b6,felony
12490,2010-04-07,cf17a05e,felony
14471,2010-04-07,9c22469c,misdemeanor
15026,2010-04-07,36367fb7,misdemeanor
15426,2010-04-07,9360a56e,misdemeanor
15505,2010-04-07,1b64bfd9,misdemeanor
17630,2010-04-07,50a801ed,felony
18675,2010-04-07,826b2841,misdemeanor
1384,2010-04-08,dec11f72,misdemeanor
1455,2010-04-08,b6ed085a,misdemeanor
1660,2010-04-08,2bf74fe1,misdemeanor
1692,2010-04-08,b57542fa,misdemeanor
